customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00769,Male,0,Yes,No,13,Yes,DSL,Month-to-month,Yes,Bank transfer,54.94,774.88,0
CUST-00770,Female,0,No,No,14,Yes,DSL,Month-to-month,No,Credit card,52.3,721.49,0
CUST-00771,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.39,4721.88,1
CUST-00772,Male,0,No,Yes,38,Yes,Fiber optic,Month-to-month,No,Bank transfer,53.63,1972.62,1
CUST-00773,Female,1,No,No,20,No,Fiber optic,One year,Yes,Electronic check,68.07,1336.09,0
CUST-00774,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,No,Mailed check,74.55,756.62,1
CUST-00775,Female,0,No,Yes,10,Yes,DSL,Month-to-month,Yes,Credit card,39.8,498.48,0
CUST-00776,Male,0,No,No,67,Yes,DSL,Month-to-month,Yes,Electronic check,52.98,3571.62,1
CUST-00777,Male,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,No,Credit card,58.87,4174.99,0
CUST-00778,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,70.13,2119.87,0
CUST-00779,Female,0,Yes,No,15,Yes,Fiber optic,Two year,Yes,Mailed check,82.88,1178.09,1
CUST-00780,Female,0,No,Yes,31,Yes,DSL,Month-to-month,Yes,Electronic check,56.2,1735.34,1
CUST-00781,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,55.19,651.88,0
CUST-00782,Male,0,Yes,No,40,Yes,Fiber optic,One year,No,Mailed check,76.79,3064.4,0
CUST-00783,Male,0,No,No,46,Yes,DSL,One year,Yes,Electronic check,64.58,3093.02,0
CUST-00784,Male,0,Yes,No,71,Yes,Fiber optic,One year,No,Mailed check,92.38,6598.26,0
CUST-00785,Female,1,No,No,23,No,Fiber optic,Month-to-month,No,Electronic check,78.8,1877.7,1
CUST-00786,Male,0,No,Yes,15,Yes,DSL,One year,Yes,Credit card,39.08,652.94,0
CUST-00787,Female,0,Yes,No,10,Yes,DSL,Month-to-month,Yes,Electronic check,53.48,534.88,0
CUST-00788,Female,1,Yes,Yes,28,Yes,DSL,One year,Yes,Mailed check,67.77,1873.15,0
CUST-00789,Male,0,No,No,44,Yes,No,Month-to-month,No,Bank transfer,23.5,1028.23,0
CUST-00790,Male,0,No,No,5,Yes,DSL,One year,Yes,Bank transfer,58.34,242.35,1
CUST-00791,Male,0,No,Yes,55,Yes,DSL,One year,No,Credit card,43.28,2377.1,0
CUST-00792,Female,0,No,Yes,34,Yes,DSL,One year,Yes,Credit card,52.98,1801.1,0
CUST-00793,Female,0,Yes,No,58,Yes,DSL,Month-to-month,No,Electronic check,30.08,1829.1,0
CUST-00794,Male,1,No,Yes,34,Yes,DSL,One year,Yes,Mailed check,47.4,1641.26,0
CUST-00795,Male,0,Yes,Yes,12,Yes,Fiber optic,One year,No,Bank transfer,69.95,957.53,1
CUST-00796,Female,0,Yes,Yes,2,Yes,DSL,Month-to-month,Yes,Electronic check,47.09,0.0,0
CUST-00797,Male,0,No,No,41,Yes,DSL,Month-to-month,Yes,Bank transfer,39.6,1562.75,0
CUST-00798,Male,0,Yes,No,39,Yes,DSL,Month-to-month,Yes,Electronic check,46.0,1776.23,1
CUST-00799,Male,0,No,No,59,Yes,Fiber optic,Month-to-month,No,Credit card,72.64,4360.38,1
CUST-00800,Male,0,No,No,64,Yes,DSL,One year,Yes,Bank transfer,49.31,3150.36,0
CUST-00801,Male,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,No,Bank transfer,70.49,772.49,0
CUST-00802,Female,0,No,Yes,23,Yes,Fiber optic,One year,Yes,Mailed check,75.86,1732.52,0
CUST-00803,Female,0,No,No,15,Yes,Fiber optic,One year,Yes,Credit card,67.25,948.87,0
CUST-00804,Female,0,Yes,No,8,Yes,DSL,One year,Yes,Bank transfer,60.87,417.28,1
CUST-00805,Female,0,No,No,1,Yes,No,One year,Yes,Credit card,18.0,117.94,0
CUST-00806,Female,0,Yes,No,6,Yes,Fiber optic,One year,Yes,Credit card,85.42,494.94,0
CUST-00807,Male,0,No,No,38,Yes,DSL,Month-to-month,Yes,Electronic check,58.9,2246.86,0
CUST-00808,Male,0,Yes,No,11,No,Fiber optic,Month-to-month,No,Electronic check,67.15,734.0,1
CUST-00809,Female,0,No,No,15,Yes,Fiber optic,Two year,No,Electronic check,67.69,1002.78,0
CUST-00810,Male,0,No,No,9,Yes,DSL,Two year,Yes,Bank transfer,51.65,422.82,0
CUST-00811,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Bank transfer,74.79,3948.34,0
CUST-00812,Female,0,Yes,No,46,Yes,Fiber optic,Two year,No,Electronic check,78.76,3639.82,0
CUST-00813,Male,0,No,No,70,Yes,DSL,Two year,No,Credit card,39.28,2820.53,0
CUST-00814,Female,0,Yes,No,9,Yes,No,Month-to-month,Yes,Electronic check,28.5,303.87,0
CUST-00815,Female,0,Yes,Yes,16,Yes,DSL,One year,No,Bank transfer,33.07,468.17,0
CUST-00816,Male,0,No,Yes,33,Yes,DSL,One year,Yes,Mailed check,48.58,1652.57,0
CUST-00817,Male,0,No,No,47,Yes,DSL,Month-to-month,No,Mailed check,61.63,2920.38,0
CUST-00818,Female,0,No,No,10,No,Fiber optic,Month-to-month,Yes,Electronic check,58.66,555.36,1
CUST-00819,Female,0,Yes,No,16,Yes,No,Month-to-month,No,Bank transfer,18.0,297.1,0
CUST-00820,Male,1,No,No,31,Yes,Fiber optic,One year,No,Bank transfer,76.77,2408.48,1
CUST-00821,Female,0,No,Yes,2,Yes,No,Month-to-month,No,Electronic check,36.1,74.55,1
CUST-00822,Male,0,No,No,29,Yes,Fiber optic,One year,Yes,Mailed check,72.6,2129.41,0
CUST-00823,Female,0,Yes,No,55,Yes,Fiber optic,One year,No,Bank transfer,54.76,2968.65,0
CUST-00824,Female,0,No,No,38,No,Fiber optic,One year,Yes,Mailed check,56.53,2247.78,1
CUST-00825,Male,0,No,No,32,Yes,DSL,Month-to-month,No,Bank transfer,50.78,1528.5,0
CUST-00826,Female,0,No,Yes,36,Yes,No,Month-to-month,Yes,Mailed check,18.0,676.89,0
CUST-00827,Female,0,Yes,No,69,Yes,Fiber optic,Month-to-month,No,Credit card,71.09,4923.55,0
CUST-00828,Female,1,Yes,No,38,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,76.57,2941.81,0
CUST-00829,Male,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.08,2541.7,0
CUST-00830,Male,0,No,No,68,No,Fiber optic,Month-to-month,Yes,Bank transfer,84.52,5805.82,0
CUST-00831,Male,1,Yes,Yes,12,Yes,DSL,Month-to-month,Yes,Electronic check,59.72,711.24,1
CUST-00832,Male,0,Yes,No,7,Yes,Fiber optic,One year,Yes,Credit card,79.69,498.52,0
CUST-00833,Male,0,No,No,33,Yes,Fiber optic,Month-to-month,No,Bank transfer,77.36,2498.14,1
CUST-00834,Female,0,Yes,Yes,23,Yes,No,Month-to-month,No,Electronic check,23.8,553.64,0
CUST-00835,Female,0,No,No,15,Yes,DSL,Two year,No,Bank transfer,48.44,646.77,0
CUST-00836,Female,0,No,Yes,9,Yes,DSL,Month-to-month,No,Electronic check,47.62,518.61,1
CUST-00837,Male,0,Yes,Yes,64,Yes,Fiber optic,Two year,Yes,Credit card,75.45,4881.25,0
CUST-00838,Male,0,Yes,Yes,45,Yes,No,One year,Yes,Credit card,19.8,982.34,0
CUST-00839,Female,0,No,Yes,50,Yes,No,Month-to-month,Yes,Bank transfer,38.8,2026.07,0
CUST-00840,Male,0,Yes,No,9,Yes,Fiber optic,Two year,Yes,Mailed check,64.03,558.67,0
CUST-00841,Female,0,No,No,25,Yes,DSL,Two year,Yes,Bank transfer,51.72,1249.53,0
CUST-00842,Female,0,Yes,Yes,45,Yes,DSL,One year,No,Mailed check,48.17,2033.76,0
CUST-00843,Male,1,Yes,No,39,Yes,Fiber optic,Month-to-month,No,Electronic check,71.39,2763.9,0
CUST-00844,Male,0,Yes,No,51,Yes,DSL,Month-to-month,No,Credit card,67.38,3524.66,0
CUST-00845,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.49,3216.62,0
CUST-00846,Male,0,Yes,Yes,30,Yes,No,One year,No,Electronic check,22.56,666.3,0
CUST-00847,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,64.69,3659.6,1
CUST-00848,Female,0,Yes,Yes,19,Yes,DSL,Month-to-month,No,Credit card,50.33,975.02,0
CUST-00849,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Yes,Credit card,49.19,359.44,0
CUST-00850,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,Yes,Electronic check,41.05,2632.34,0
CUST-00851,Female,1,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.61,75.83,1
CUST-00852,Female,0,No,No,21,Yes,DSL,Month-to-month,Yes,Credit card,54.88,1226.81,0
CUST-00853,Male,0,Yes,Yes,9,Yes,DSL,Two year,Yes,Mailed check,58.22,560.63,1
CUST-00854,Male,1,No,Yes,17,Yes,DSL,Month-to-month,Yes,Credit card,55.19,925.26,0
CUST-00855,Female,1,No,No,29,Yes,DSL,Month-to-month,Yes,Credit card,55.47,1693.98,0
CUST-00856,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,67.11,602.85,0
CUST-00857,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Yes,Electronic check,65.98,2289.88,0
CUST-00858,Female,0,Yes,Yes,67,Yes,Fiber optic,One year,Yes,Bank transfer,62.64,4193.47,0
CUST-00859,Female,0,No,Yes,10,Yes,Fiber optic,Month-to-month,No,Credit card,57.55,605.83,0
CUST-00860,Female,0,No,No,67,Yes,DSL,Two year,Yes,Mailed check,44.38,2854.1,0
CUST-00861,Female,1,No,No,30,Yes,Fiber optic,Two year,No,Credit card,82.23,2453.86,0
CUST-00862,Male,1,Yes,Yes,43,Yes,DSL,Two year,Yes,Mailed check,51.6,2255.64,1
CUST-00863,Female,0,No,No,32,Yes,No,Two year,Yes,Credit card,22.23,708.19,0
CUST-00864,Female,0,No,No,23,Yes,DSL,Month-to-month,Yes,Bank transfer,47.08,1145.6,0
CUST-00865,Female,1,No,Yes,8,Yes,Fiber optic,One year,Yes,Electronic check,84.96,740.77,1
CUST-00866,Female,1,Yes,Yes,43,Yes,DSL,Month-to-month,No,Mailed check,47.57,1997.58,0
CUST-00867,Female,0,Yes,Yes,66,Yes,Fiber optic,One year,No,Electronic check,72.22,4807.72,0
CUST-00868,Male,0,No,No,38,Yes,DSL,Month-to-month,Yes,Mailed check,49.45,1829.47,0
CUST-00869,Male,0,Yes,No,44,Yes,No,Month-to-month,No,Credit card,25.54,1126.46,0
CUST-00870,Male,0,Yes,No,47,Yes,DSL,Month-to-month,Yes,Electronic check,51.95,2474.46,0
CUST-00871,Male,0,No,Yes,28,Yes,No,One year,Yes,Credit card,25.46,671.12,0
CUST-00872,Male,1,No,No,9,Yes,Fiber optic,One year,No,Electronic check,81.34,771.41,0
CUST-00873,Male,1,Yes,No,37,Yes,DSL,Month-to-month,No,Bank transfer,54.77,2001.22,0
CUST-00874,Female,1,Yes,No,63,Yes,DSL,Month-to-month,Yes,Credit card,68.96,4315.45,0
CUST-00875,Female,0,Yes,No,23,Yes,DSL,Month-to-month,Yes,Bank transfer,50.36,1193.61,1
CUST-00876,Female,0,Yes,Yes,63,Yes,No,One year,Yes,Credit card,18.0,1092.2,0
CUST-00877,Female,0,Yes,No,62,Yes,No,Month-to-month,Yes,Credit card,30.11,1822.48,0
CUST-00878,Female,0,No,No,18,No,DSL,Month-to-month,No,Bank transfer,53.14,1008.58,0
CUST-00879,Female,0,No,No,42,No,DSL,One year,Yes,Bank transfer,50.26,2116.35,0
CUST-00880,Male,0,Yes,Yes,54,Yes,DSL,One year,No,Electronic check,47.92,2514.97,0
CUST-00881,Female,0,Yes,No,36,Yes,DSL,Two year,Yes,Mailed check,33.08,1233.66,0
CUST-00882,Male,0,No,No,51,Yes,Fiber optic,One year,Yes,Electronic check,54.43,2755.6,0
CUST-00883,Male,0,Yes,Yes,66,Yes,DSL,Two year,Yes,Credit card,63.18,4099.73,0
CUST-00884,Female,0,Yes,No,46,Yes,DSL,Month-to-month,Yes,Bank transfer,45.32,1959.35,0
CUST-00885,Female,0,Yes,No,61,Yes,No,Month-to-month,Yes,Bank transfer,32.72,2041.09,0
CUST-00886,Male,0,No,Yes,58,Yes,Fiber optic,Two year,No,Credit card,57.18,3273.44,0
CUST-00887,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,No,Electronic check,61.63,3573.98,0
CUST-00888,Male,1,Yes,No,62,Yes,DSL,One year,No,Credit card,60.43,3778.63,0
CUST-00889,Male,0,No,No,17,Yes,No,Month-to-month,Yes,Electronic check,24.18,451.35,1
CUST-00890,Male,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,No,Electronic check,74.3,109.24,1
CUST-00891,Female,0,Yes,Yes,12,No,Fiber optic,Month-to-month,No,Bank transfer,69.89,884.31,0
CUST-00892,Female,0,Yes,No,18,Yes,DSL,One year,No,Electronic check,48.34,972.86,0
CUST-00893,Female,0,No,Yes,50,Yes,No,One year,Yes,Bank transfer,19.56,1045.33,0
CUST-00894,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,60.45,2296.2,0
CUST-00895,Female,0,No,No,34,Yes,No,Month-to-month,No,Credit card,36.22,1247.19,1
CUST-00896,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.54,60.35,1
CUST-00897,Male,0,Yes,No,50,Yes,Fiber optic,Month-to-month,Yes,Electronic check,61.69,3081.71,0
CUST-00898,Male,0,No,No,27,No,Fiber optic,Month-to-month,Yes,Electronic check,61.17,1673.63,1
CUST-00899,Female,0,No,No,55,Yes,No,Two year,Yes,Mailed check,22.22,1159.22,0
CUST-00900,Male,0,Yes,No,9,Yes,DSL,Month-to-month,Yes,Electronic check,52.72,436.01,1
CUST-00901,Male,0,No,Yes,22,Yes,DSL,Month-to-month,No,Electronic check,48.55,996.71,0
CUST-00902,Male,1,No,Yes,4,No,Fiber optic,Month-to-month,No,Credit card,79.0,327.76,1
CUST-00903,Female,0,No,No,21,Yes,Fiber optic,Month-to-month,Yes,Credit card,69.61,1465.96,0
CUST-00904,Male,0,No,No,67,No,Fiber optic,Month-to-month,Yes,Credit card,69.08,4595.72,0
CUST-00905,Female,0,Yes,No,36,Yes,Fiber optic,One year,No,Electronic check,89.3,3255.82,0
CUST-00906,Male,0,Yes,No,32,Yes,Fiber optic,One year,Yes,Bank transfer,65.8,2053.37,0
CUST-00907,Male,0,Yes,Yes,20,Yes,Fiber optic,Two year,Yes,Electronic check,83.12,1627.91,0
CUST-00908,Male,0,Yes,No,20,Yes,DSL,Month-to-month,Yes,Mailed check,61.57,1270.43,1
CUST-00909,Male,1,No,Yes,49,Yes,No,One year,Yes,Mailed check,34.03,1713.91,0
CUST-00910,Female,0,No,Yes,71,No,DSL,Two year,No,Credit card,34.59,2416.1,0
CUST-00911,Male,0,No,No,54,Yes,Fiber optic,Two year,Yes,Bank transfer,70.25,3805.1,0
CUST-00912,Male,1,Yes,No,54,Yes,No,Two year,No,Electronic check,25.88,1358.58,0
CUST-00913,Female,0,No,No,34,Yes,DSL,Month-to-month,Yes,Bank transfer,50.16,1695.57,0
CUST-00914,Female,0,Yes,Yes,8,No,DSL,Two year,No,Credit card,41.5,339.19,0
CUST-00915,Male,0,No,No,53,No,DSL,Two year,No,Electronic check,56.05,2998.67,0
CUST-00916,Female,0,Yes,No,59,Yes,Fiber optic,One year,Yes,Credit card,77.88,4610.8,0
CUST-00917,Female,0,Yes,No,37,Yes,Fiber optic,One year,Yes,Electronic check,79.36,2949.98,0
CUST-00918,Male,0,Yes,No,7,No,DSL,Two year,Yes,Electronic check,46.94,274.66,0
CUST-00919,Female,1,No,No,52,Yes,No,Month-to-month,No,Credit card,21.52,1138.45,0
CUST-00920,Female,0,Yes,No,67,Yes,DSL,One year,No,Electronic check,52.81,3565.82,0
CUST-00921,Female,0,Yes,Yes,17,Yes,Fiber optic,One year,Yes,Bank transfer,84.05,1463.3,0
CUST-00922,Male,0,Yes,Yes,12,Yes,Fiber optic,One year,Yes,Electronic check,70.56,810.74,0
CUST-00923,Male,0,No,No,54,Yes,DSL,One year,No,Bank transfer,53.62,2941.26,0
CUST-00924,Male,0,Yes,No,24,Yes,DSL,Month-to-month,No,Bank transfer,48.12,1089.02,1
CUST-00925,Female,0,Yes,Yes,52,Yes,No,Month-to-month,Yes,Credit card,20.97,1068.9,0
CUST-00926,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Yes,Credit card,75.27,3824.99,0
CUST-00927,Male,0,Yes,No,20,Yes,DSL,One year,Yes,Bank transfer,49.15,919.88,0
CUST-00928,Male,0,No,No,4,Yes,Fiber optic,One year,No,Mailed check,73.23,278.38,0
CUST-00929,Female,0,No,Yes,41,Yes,Fiber optic,Two year,Yes,Electronic check,74.06,3047.53,0
CUST-00930,Female,0,Yes,No,30,Yes,DSL,One year,No,Bank transfer,52.78,1492.11,0
CUST-00931,Female,0,No,No,62,Yes,Fiber optic,One year,Yes,Mailed check,74.46,4596.79,0
CUST-00932,Male,0,Yes,No,26,Yes,Fiber optic,Month-to-month,Yes,Electronic check,63.18,1555.26,1
CUST-00933,Female,0,No,Yes,18,Yes,DSL,One year,Yes,Credit card,42.69,870.5,0
CUST-00934,Male,0,Yes,No,62,Yes,No,Two year,No,Electronic check,24.66,1539.54,0
CUST-00935,Female,0,Yes,Yes,53,Yes,DSL,One year,Yes,Electronic check,49.85,2648.34,0
CUST-00936,Male,0,Yes,No,45,Yes,DSL,Two year,No,Credit card,45.82,2073.5,0
CUST-00937,Male,0,Yes,No,69,Yes,DSL,Two year,Yes,Bank transfer,51.93,3613.4,0
CUST-00938,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,No,Bank transfer,77.27,4453.3,1
CUST-00939,Female,0,No,Yes,63,Yes,Fiber optic,One year,No,Electronic check,79.5,4930.32,0
CUST-00940,Female,0,No,No,58,Yes,No,Month-to-month,No,Mailed check,36.3,2170.91,1
CUST-00941,Male,0,Yes,Yes,29,Yes,DSL,Month-to-month,Yes,Bank transfer,39.48,1207.21,0
CUST-00942,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,No,Electronic check,60.7,300.18,1
CUST-00943,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,67.68,2971.98,0
CUST-00944,Male,0,No,No,56,Yes,DSL,Month-to-month,Yes,Electronic check,50.64,2680.7,0
CUST-00945,Male,1,No,No,72,Yes,DSL,One year,No,Electronic check,53.09,3760.28,0
CUST-00946,Female,0,Yes,No,50,No,Fiber optic,Month-to-month,No,Electronic check,65.58,3304.94,0
CUST-00947,Male,1,Yes,No,41,Yes,DSL,Month-to-month,Yes,Electronic check,52.56,2214.99,0
CUST-00948,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,No,Electronic check,73.87,3138.98,0
CUST-00949,Male,1,No,No,9,No,Fiber optic,Month-to-month,Yes,Bank transfer,64.36,575.45,0
CUST-00950,Male,1,No,Yes,1,Yes,DSL,Two year,No,Bank transfer,73.75,170.04,1
CUST-00951,Male,0,Yes,No,4,Yes,No,Month-to-month,No,Electronic check,25.17,150.94,0
CUST-00952,Female,0,No,Yes,66,Yes,Fiber optic,Month-to-month,No,Bank transfer,78.41,5155.37,0
CUST-00953,Male,1,No,No,57,Yes,Fiber optic,Two year,No,Electronic check,70.36,4119.63,0
CUST-00954,Female,1,Yes,Yes,19,Yes,Fiber optic,Two year,No,Mailed check,79.59,1457.4,0
CUST-00955,Female,1,No,Yes,31,Yes,Fiber optic,One year,No,Credit card,75.8,2276.21,1
CUST-00956,Male,0,Yes,No,35,Yes,Fiber optic,One year,Yes,Bank transfer,76.85,2668.69,0
CUST-00957,Female,0,No,Yes,18,Yes,DSL,Month-to-month,Yes,Bank transfer,48.41,833.45,1
CUST-00958,Female,1,Yes,No,31,Yes,Fiber optic,One year,No,Electronic check,87.41,2691.46,1
CUST-00959,Male,0,No,No,26,No,DSL,Month-to-month,Yes,Electronic check,38.06,1029.46,1
CUST-00960,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,No,Bank transfer,77.59,3955.39,0
CUST-00961,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,70.95,3901.84,0
CUST-00962,Female,0,Yes,No,8,Yes,DSL,One year,No,Bank transfer,41.85,337.74,0
CUST-00963,Male,0,No,Yes,34,Yes,No,Month-to-month,Yes,Credit card,40.62,1265.46,0
CUST-00964,Female,0,Yes,Yes,72,Yes,DSL,Month-to-month,No,Electronic check,64.79,4589.12,0
CUST-00965,Female,0,No,Yes,63,Yes,DSL,Month-to-month,No,Credit card,33.41,2085.56,0
CUST-00966,Female,0,No,No,58,Yes,DSL,One year,Yes,Bank transfer,51.41,2939.63,0
CUST-00967,Male,1,No,Yes,53,Yes,Fiber optic,Month-to-month,No,Electronic check,80.65,4262.86,1
CUST-00968,Female,0,No,Yes,1,Yes,DSL,Month-to-month,Yes,Electronic check,53.53,123.74,0
CUST-00969,Male,0,No,No,71,Yes,Fiber optic,Month-to-month,No,Bank transfer,82.12,5826.8,0
CUST-00970,Male,0,Yes,No,53,Yes,Fiber optic,One year,No,Electronic check,80.46,4198.27,0
CUST-00971,Male,1,No,Yes,64,Yes,DSL,Month-to-month,Yes,Bank transfer,57.12,3616.03,0
CUST-00972,Male,0,Yes,Yes,66,Yes,No,Two year,Yes,Bank transfer,43.22,2938.05,0
CUST-00973,Male,0,No,No,19,Yes,DSL,Month-to-month,Yes,Mailed check,57.49,1168.93,1
CUST-00974,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,67.19,96.98,0
CUST-00975,Male,0,No,No,48,Yes,DSL,Month-to-month,No,Bank transfer,45.58,2109.72,0
CUST-00976,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.95,2733.64,0
CUST-00977,Female,1,Yes,Yes,2,No,No,Month-to-month,No,Credit card,23.66,66.5,1
CUST-00978,Male,0,No,No,20,No,DSL,Month-to-month,No,Electronic check,46.72,935.68,1
CUST-00979,Female,0,Yes,No,72,Yes,DSL,Two year,No,Credit card,48.08,3433.26,1
CUST-00980,Female,1,Yes,No,27,Yes,DSL,Month-to-month,Yes,Electronic check,57.85,1543.82,1
CUST-00981,Female,0,No,Yes,19,Yes,DSL,Month-to-month,Yes,Electronic check,48.45,888.56,1
CUST-00982,Female,1,No,Yes,48,No,No,Month-to-month,No,Bank transfer,19.46,876.83,0
CUST-00983,Female,0,Yes,Yes,48,No,Fiber optic,Month-to-month,No,Electronic check,79.3,3874.7,1
CUST-00984,Female,0,No,Yes,24,Yes,Fiber optic,Month-to-month,No,Electronic check,66.76,1646.36,0
CUST-00985,Female,1,No,Yes,62,Yes,No,Month-to-month,Yes,Electronic check,46.16,2847.67,0
CUST-00986,Female,0,No,No,42,No,No,Month-to-month,Yes,Bank transfer,27.43,1169.67,0
CUST-00987,Male,0,No,Yes,12,No,Fiber optic,Month-to-month,No,Bank transfer,80.14,981.17,1
CUST-00988,Male,1,Yes,No,24,Yes,DSL,Two year,No,Electronic check,60.05,1558.34,0
CUST-00989,Female,0,Yes,Yes,62,Yes,DSL,One year,Yes,Mailed check,60.52,3795.87,0
CUST-00990,Male,0,No,Yes,7,Yes,DSL,Two year,No,Electronic check,54.56,423.66,0
CUST-00991,Female,0,No,No,1,No,DSL,Month-to-month,Yes,Credit card,51.88,53.78,1
CUST-00992,Male,0,Yes,No,48,Yes,DSL,Two year,Yes,Electronic check,58.75,2798.28,1
CUST-00993,Male,0,No,No,32,Yes,DSL,Month-to-month,Yes,Bank transfer,69.89,2305.62,1
CUST-00994,Female,0,No,No,19,Yes,DSL,Month-to-month,Yes,Mailed check,47.84,941.57,0
CUST-00995,Female,0,No,Yes,34,Yes,Fiber optic,Two year,Yes,Bank transfer,76.36,2554.76,0
CUST-00996,Female,0,Yes,Yes,14,Yes,DSL,Month-to-month,Yes,Credit card,49.96,722.13,0
CUST-00997,Male,0,Yes,No,27,Yes,DSL,Month-to-month,Yes,Electronic check,54.05,1501.22,0
CUST-00998,Female,1,Yes,No,17,Yes,DSL,Two year,Yes,Bank transfer,55.34,835.99,1
CUST-00999,Female,0,No,No,43,No,Fiber optic,One year,Yes,Mailed check,52.74,2221.7,1
CUST-01000,Female,1,No,Yes,49,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,73.4,3614.74,0
CUST-01001,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month,No,Mailed check,78.0,5051.78,0
CUST-01002,Female,1,No,No,5,Yes,DSL,Month-to-month,No,Electronic check,48.88,156.09,1
CUST-01003,Female,0,No,Yes,24,Yes,DSL,Two year,Yes,Electronic check,57.37,1363.36,1
CUST-01004,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,Yes,Electronic check,51.47,1053.98,1
CUST-01005,Female,1,Yes,No,42,Yes,DSL,Month-to-month,No,Credit card,53.47,2272.63,0
CUST-01006,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,No,Bank transfer,77.25,3091.87,1
CUST-01007,Female,0,No,No,64,Yes,No,Two year,No,Electronic check,30.45,1952.91,0
CUST-01008,Female,0,No,No,67,Yes,DSL,One year,No,Mailed check,53.36,3556.49,0
CUST-01009,Female,0,No,No,56,Yes,DSL,Month-to-month,No,Bank transfer,58.13,3189.91,0
CUST-01010,Male,0,Yes,Yes,15,No,Fiber optic,Two year,No,Mailed check,71.62,1055.07,0
CUST-01011,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Mailed check,56.84,205.9,1
CUST-01012,Male,0,No,Yes,65,Yes,DSL,Two year,No,Bank transfer,46.98,3091.34,0
CUST-01013,Male,0,Yes,No,68,Yes,DSL,Month-to-month,No,Electronic check,35.56,2431.31,0
CUST-01014,Female,0,Yes,Yes,19,Yes,No,Month-to-month,No,Mailed check,30.26,602.3,0
CUST-01015,Female,0,No,Yes,4,Yes,DSL,Month-to-month,Yes,Electronic check,57.17,292.5,0
CUST-01016,Male,0,No,No,50,Yes,Fiber optic,Two year,Yes,Electronic check,77.53,3880.26,0
CUST-01017,Male,0,No,No,43,Yes,Fiber optic,Two year,Yes,Bank transfer,73.91,3246.5,0
CUST-01018,Male,0,Yes,No,64,Yes,DSL,One year,Yes,Bank transfer,57.74,3659.03,0
CUST-01019,Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,No,Credit card,57.39,2406.72,1
CUST-01020,Male,0,No,No,55,Yes,DSL,Month-to-month,No,Electronic check,49.14,2678.66,0
CUST-01021,Male,0,No,No,57,Yes,DSL,Month-to-month,Yes,Bank transfer,38.68,2244.4,0
CUST-01022,Female,0,No,No,1,No,DSL,Month-to-month,No,Credit card,47.13,0.0,1
CUST-01023,Female,0,No,No,11,Yes,No,Month-to-month,Yes,Bank transfer,37.93,401.14,1
CUST-01024,Female,0,Yes,No,57,Yes,DSL,One year,Yes,Credit card,58.75,3255.77,0
CUST-01025,Male,0,No,No,13,Yes,DSL,One year,Yes,Credit card,55.3,748.62,0
CUST-01026,Male,0,Yes,No,15,Yes,No,Two year,Yes,Credit card,23.55,415.59,0
CUST-01027,Male,0,No,Yes,55,Yes,DSL,Month-to-month,No,Credit card,42.05,2358.29,0
